2021-08-09,SQL,1.0
2021-08-09,MS SQL,0.42065009560229444
2021-08-09,Oracle Pl/SQL,0.23135755258126195
2021-08-09,MS SQL Server,0.2237093690248566
2021-08-09,Python,0.2045889101338432
2021-08-09,ORACLE,0.16634799235181644
2021-08-09,PostgreSQL,0.13193116634799235
2021-08-09,Transact-SQL,0.12619502868068833
2021-08-09,C#,0.0841300191204589
2021-08-09,Power BI,0.08221797323135756
2021-08-09,ETL,0.07839388145315487
2021-08-09,Git,0.0745697896749522
2021-08-09,DWH,0.0745697896749522
2021-08-09,База данных: Oracle,0.07074569789674952
2021-08-09,Tableau,0.06500956022944551
2021-08-09,XML,0.06309751434034416
2021-08-09,Английский — B1 — Средний,0.05927342256214149
2021-08-09,MySQL,0.055449330783938815
2021-08-09,MS Access,0.055449330783938815
2021-08-09,Linux,0.055449330783938815
2021-08-09,Cистемы управления базами данных,0.05353728489483748
2021-08-09,Английский — B2 — Средне-продвинутый,0.05162523900573614
2021-08-09,Java,0.0497131931166348
2021-08-09,Atlassian Jira,0.04780114722753346
2021-08-09,Английский — A1 — Начальный,0.04780114722753346
2021-08-09,MS PowerPoint,0.04397705544933078
2021-08-09,CRM,0.04206500956022945
2021-08-09,Delphi,0.040152963671128104
2021-08-09,UML,0.03824091778202677
2021-08-09,Olap (online analytical processing),0.036328871892925434
2021-08-09,VBA,0.036328871892925434
2021-08-09,Big Data,0.032504780114722756
2021-08-09,MS Visual Studio,0.030592734225621414
2021-08-09,MS Visio,0.028680688336520075
2021-08-09,HTML,0.028680688336520075
2021-08-09,JavaScript,0.028680688336520075
2021-08-09,Spark,0.028680688336520075
2021-08-09,BPMN,0.028680688336520075
2021-08-09,SSIS,0.028680688336520075
2021-08-09,SSAS,0.02676864244741874
2021-08-09,SSRS,0.0248565965583174
2021-08-09,MS Excel,0.0248565965583174
2021-08-09,Hadoop,0.0248565965583174
2021-08-09,Oracle 11G,0.0248565965583174
2021-08-09,SQL Server,0.022944550669216062
2021-08-09,Oracle BI,0.022944550669216062
2021-08-09,Atlassian Confluence,0.022944550669216062
2021-08-09,Business Intelligence Systems,0.022944550669216062
2021-08-09,Data Analysis,0.022944550669216062
